HISTORY_ID,ACCOUNT_ID,TIMESTAMP,BALANCE,CURRENCY
75864772092244f4a2be7069de679cec,ACC_2D05E5ADB0DE,2021-04-09 14:41:00.000,2995.66,USD
35759f76bba04592bb48fc32889c07a3,ACC_2D05E5ADB0DE,2021-05-08 10:33:00.000,2694.63,USD
078280ac47df459bbac41a5aee31177f,ACC_2D05E5ADB0DE,2021-06-08 10:19:00.000,2724.35,USD
c1f3ccfe8f6d4c7b9fa8d6ade898142d,ACC_2D05E5ADB0DE,2021-07-09 10:20:00.000,2911.35,USD
42c5501df9ff49aea12e2210e57f47e1,ACC_2D05E5ADB0DE,2021-08-07 17:04:00.000,2940.18,USD
40d4c936e3f849d29027457f4e798ccc,ACC_2D05E5ADB0DE,2021-09-04 09:51:00.000,2850.07,USD
8ae65be4cb7b47fdacad09f5f95279c6,ACC_2D05E5ADB0DE,2021-10-05 13:27:00.000,2877.20,USD
6fda42c84f8e48c18c77bbacf654d616,ACC_2D05E5ADB0DE,2021-11-03 17:06:00.000,3171.25,USD
8802a64ddaf640b6be99b8f1e4909f82,ACC_2D05E5ADB0DE,2021-12-02 12:49:00.000,2860.18,USD
011fd887f3454cd18365be3652aa6abc,ACC_2D05E5ADB0DE,2021-12-28 15:50:00.000,2496.53,USD
da3b5fbc119949b4a1a3a72cf96c1917,ACC_2D05E5ADB0DE,2022-01-28 17:04:00.000,3125.17,USD
28df2bb0002941bf94fef924054586ea,ACC_2D05E5ADB0DE,2022-02-27 13:38:00.000,2938.96,USD
7c392a78e8e843f5842f3a76bc9174a3,ACC_2D05E5ADB0DE,2022-03-28 13:56:00.000,2742.49,USD
49cb0d46ebab442ea82f0e15023b90ee,ACC_2D05E5ADB0DE,2022-04-25 12:16:00.000,2213.49,USD
323f43930b434527a83a148c0fdcea09,ACC_2D05E5ADB0DE,2022-05-23 14:54:00.000,3289.91,USD
d4b94eca14274ff4bfcbffb57bf19aee,ACC_2D05E5ADB0DE,2022-06-21 09:10:00.000,2974.94,USD
b5039c09a0954ca6ba132e1f2e698ee7,ACC_2D05E5ADB0DE,2022-07-22 17:13:00.000,2736.93,USD
8cd3eeacf55648eb82bc13c97da1e067,ACC_2D05E5ADB0DE,2022-08-21 14:23:00.000,2069.50,USD
ebcf2dbe316c44acbca63839a1f21a35,ACC_2D05E5ADB0DE,2022-09-18 15:01:00.000,2682.64,USD
0d20b65a90824bcab6cc85fa7c430c6c,ACC_2D05E5ADB0DE,2022-10-20 14:20:00.000,3734.03,USD
acc6c34a54d5474ca6956f11f45e9394,ACC_2D05E5ADB0DE,2022-11-20 15:15:00.000,3675.19,USD
1ba8031515e1489bbc9337525640ed9d,ACC_2D05E5ADB0DE,2022-12-22 11:26:00.000,1885.52,USD
b44249ea9f264a9b81c6f72bd7c615f1,ACC_2D05E5ADB0DE,2023-01-23 15:12:00.000,2847.03,USD
b0107f980ae04776ad04eda0c6d742d4,ACC_2D05E5ADB0DE,2023-02-22 12:08:00.000,3881.58,USD
03894c6517a24d1991d70f5e8afd275c,ACC_2D05E5ADB0DE,2023-03-26 13:26:00.000,3153.50,USD
03aa495881a84422bc828453c2342155,ACC_2D05E5ADB0DE,2023-04-26 10:04:00.000,3827.19,USD
ac095015363d4af3bde522c81aef6c9e,ACC_2D05E5ADB0DE,2023-05-24 12:13:00.000,3434.28,USD
f3581c70c6774a0398e47cfe5e3ea853,ACC_2D05E5ADB0DE,2023-06-21 09:01:00.000,4096.53,USD
6d5b46a01f9048bbb8910857f9e56b4c,ACC_2D05E5ADB0DE,2023-07-20 13:45:00.000,2566.22,USD
1d51edf75dcc4374bd60f4bd5305775d,ACC_2D05E5ADB0DE,2023-08-20 14:04:00.000,1851.77,USD
406564a9486c4a48b912e273e7351b5e,ACC_2D05E5ADB0DE,2023-09-21 14:11:00.000,2481.71,USD
3c06d19a8e8944e6a613c6dd0b13c0df,ACC_2D05E5ADB0DE,2023-10-21 11:25:00.000,2752.96,USD
a009f91919ba4c25953a339eb8f3bdc9,ACC_2D05E5ADB0DE,2023-11-19 13:18:00.000,3138.67,USD
9d16331db9e34b4bb8627349bb79e52e,ACC_2D05E5ADB0DE,2023-12-18 16:21:00.000,1785.87,USD
1659347a31514a8ca01b432cbc8f8928,ACC_2D05E5ADB0DE,2024-01-16 11:17:00.000,1370.12,USD
8a6dee633a6243259f6b21b34cd83c39,ACC_2D05E5ADB0DE,2024-02-13 09:10:00.000,4234.96,USD
7c8aee6f941f4e8b9d885e9ec13208fa,ACC_2D05E5ADB0DE,2024-03-16 10:38:00.000,3651.05,USD
25d09db36ee34467aef8f11d9e2f4b13,ACC_2D05E5ADB0DE,2024-04-13 13:57:00.000,1827.64,USD
4383cbc7ce1d471d8a2ccb5508a56c9d,ACC_2D05E5ADB0DE,2024-05-15 17:21:00.000,3602.00,USD
d7cbd1d614134fd0a33398ca40876af3,ACC_2D05E5ADB0DE,2024-06-13 13:07:00.000,2492.92,USD
8c21c820e4d4404eb22cf46cfa398d5f,ACC_2D05E5ADB0DE,2024-07-12 09:50:00.000,1673.43,USD
29c05ca6157d4169acef82f1ad794acf,ACC_2D05E5ADB0DE,2024-08-09 16:39:00.000,1843.13,USD
7f37d73b3ce44189b55498950e063fba,ACC_2D05E5ADB0DE,2024-09-06 17:04:00.000,4585.38,USD
e22d6d49493a4af18f424172a595edbd,ACC_2D05E5ADB0DE,2024-10-04 12:21:00.000,1176.87,USD
7649311b7a8a4392bb12e8995554eaac,ACC_2D05E5ADB0DE,2024-11-01 14:50:00.000,3163.33,USD
3b2cbc1abd5f4608aa311f62b1adb0fd,ACC_2D05E5ADB0DE,2024-11-28 15:19:00.000,2416.26,USD
1aa24d51f2f8441a897468e4dfe2940e,ACC_2D05E5ADB0DE,2024-12-28 13:54:00.000,5013.05,USD
265ec4cf5abb48e78f1e355c8c5ba7d4,ACC_2D05E5ADB0DE,2025-01-25 16:20:00.000,2118.16,USD
5414db46d2214518885e4c4ac42af142,ACC_2D05E5ADB0DE,2025-02-25 16:59:00.000,1902.78,USD
91c10315d47446c9909780d95e65d073,ACC_2D05E5ADB0DE,2025-03-28 17:02:00.000,3558.78,USD
eaf337a57a3d416aba563d185faa1e55,ACC_2D05E5ADB0DE,2025-04-10 00:00:00.000,994.51,USD
028a4776e77f44a087434c8ee752a2af,ACC_9099D25B6C79,2024-04-14 08:48:30.631,18063.40,USD
cff527c4b5464a5a82b4accbf517e6f7,ACC_9099D25B6C79,2024-05-14 10:33:00.000,16951.79,USD
5bb7f4fbef7b4bfdb67cee2744abb1d4,ACC_9099D25B6C79,2024-06-11 17:00:00.000,17320.68,USD
ed842acd75b44982b39ab45913af924c,ACC_9099D25B6C79,2024-07-10 10:16:00.000,18846.81,USD
53313a05d3424a06b462b01ed2c353a3,ACC_9099D25B6C79,2024-08-08 13:52:00.000,19686.95,USD
e06e8e39c3264bb7871b8db1355a8aa9,ACC_9099D25B6C79,2024-09-07 10:09:00.000,15956.16,USD
355d96acc9e04afeb443d04ee95e2eb1,ACC_9099D25B6C79,2024-10-07 11:44:00.000,17472.39,USD
5eef276f4f6142bb9a88b7f45b9cf8d1,ACC_9099D25B6C79,2024-11-06 09:33:00.000,14694.94,USD
b3e5475e3fbf45beb8be2fbbdffabd2e,ACC_9099D25B6C79,2024-12-06 09:57:00.000,17032.18,USD
620fcaf2bc77424e9676fd3a487fc920,ACC_9099D25B6C79,2025-01-03 12:07:00.000,21271.59,USD
18d6c7890ebf4cbeaf1497774163986d,ACC_9099D25B6C79,2025-02-04 10:53:00.000,16491.93,USD
b9bf1c75b18d44958a389a71f836d224,ACC_9099D25B6C79,2025-03-06 10:26:00.000,18420.08,USD
359babdd9452475aa9ab65308a7667a3,ACC_9099D25B6C79,2025-04-06 17:19:00.000,18048.72,USD
e4c5c1e3ecd446f395e6642cd512be39,ACC_9099D25B6C79,2025-04-10 00:00:00.000,21441.96,USD
0a73e8fc51974556b8381ba6a2ed38f5,ACC_545C2B3FCF0B,2023-01-17 02:03:49.029,174881.31,USD
7c37ed2b10424f30ba617fc0d237ecf8,ACC_545C2B3FCF0B,2023-02-15 12:23:00.000,184664.85,USD
1266fd3a4b184ace844777f0f5cbe0bf,ACC_545C2B3FCF0B,2023-03-18 16:54:00.000,187196.51,USD
74500d1df6f24b418af74f3320b2189c,ACC_545C2B3FCF0B,2023-04-17 10:31:00.000,171740.31,USD
2a801f2fcade40bc9f79913955a73cbc,ACC_545C2B3FCF0B,2023-05-15 14:50:00.000,181100.94,USD
346c182ea4354a8d82483a2517467806,ACC_545C2B3FCF0B,2023-06-12 13:37:00.000,173288.74,USD
477a414762584cbba8667009a1aa6854,ACC_545C2B3FCF0B,2023-07-14 17:35:00.000,177697.74,USD
513e9e398e66477f81d43150ef6016b5,ACC_545C2B3FCF0B,2023-08-11 15:21:00.000,179683.57,USD
3a61f25556d44ac98cacc2d553cac93e,ACC_545C2B3FCF0B,2023-09-11 10:54:00.000,172166.64,USD
648a2f988df74da2b2555dbf2f51293a,ACC_545C2B3FCF0B,2023-10-11 14:31:00.000,188531.42,USD
e993fb60de484603b1962c9051afe479,ACC_545C2B3FCF0B,2023-11-12 12:50:00.000,187155.78,USD
b68586972f574050ba14dd50aae2fc9d,ACC_545C2B3FCF0B,2023-12-11 14:31:00.000,176495.57,USD
a4ec6e96d99340fea8606241a48edc76,ACC_545C2B3FCF0B,2024-01-10 12:01:00.000,165117.43,USD
76624f3ea3a64515b140e8615af6b0e2,ACC_545C2B3FCF0B,2024-02-10 15:35:00.000,178079.30,USD
e370fde681e14b2bbfbb5715a7aa628a,ACC_545C2B3FCF0B,2024-03-13 12:44:00.000,165898.32,USD
6f980ab98da24039a68c842dded1f355,ACC_545C2B3FCF0B,2024-04-11 16:53:00.000,186260.10,USD
fa529c56078d47488848d46a1bf1512d,ACC_545C2B3FCF0B,2024-05-10 17:29:00.000,184978.28,USD
4fdd38295c124796824c80fc2e6bd4e1,ACC_545C2B3FCF0B,2024-06-11 11:18:00.000,187172.81,USD
7c4b479d172846b19020b082e36a31c6,ACC_545C2B3FCF0B,2024-07-11 09:50:00.000,169251.41,USD
e7b2b93e2840467bb4d02dafd6eb4ce7,ACC_545C2B3FCF0B,2024-08-09 15:49:00.000,182459.13,USD
fa9c38f18b8d4646ab91a958f0877641,ACC_545C2B3FCF0B,2024-09-07 15:08:00.000,189554.66,USD
c824376c1f5c43f69162352524bdb2ce,ACC_545C2B3FCF0B,2024-10-06 09:20:00.000,184024.02,USD
9cf6762123fe4711851619657b957476,ACC_545C2B3FCF0B,2024-11-07 09:11:00.000,182429.16,USD
4ae00d9c843748f2a9fa589c79ad188c,ACC_545C2B3FCF0B,2024-12-05 16:15:00.000,168951.96,USD
07539c7a7ee94a19a755c9451bd8115d,ACC_545C2B3FCF0B,2025-01-05 16:01:00.000,176777.08,USD
ae8cb50b17d34bd7a0832b82be471188,ACC_545C2B3FCF0B,2025-02-04 15:39:00.000,188701.22,USD
7a3489589f5e42fd8328d59f28ff6474,ACC_545C2B3FCF0B,2025-03-04 16:36:00.000,180889.82,USD
06b04e757c9941f59c1bf22eda4a1e84,ACC_545C2B3FCF0B,2025-04-01 14:48:00.000,170548.19,USD
10ffb91c0ec546399da1bd4afc5ef837,ACC_545C2B3FCF0B,2025-04-10 00:00:00.000,182102.68,USD
6f586c245a1b4146bbbce51badc20ef5,ACC_F006C78ABB47,2021-10-16 09:06:50.782,20221.08,USD
22b79c1cf24548a7beba921f52ba3160,ACC_F006C78ABB47,2021-11-17 10:59:00.000,20139.65,USD
aad6a18a9d1c4f0ba2114057d2fec45b,ACC_F006C78ABB47,2021-12-18 16:44:00.000,20007.87,USD
8f6c799dca9c4e8c8c3615ffc95fc25f,ACC_F006C78ABB47,2022-01-19 17:51:00.000,23208.47,USD
0d133dab7b6749cb8dbc86e50ee3899c,ACC_F006C78ABB47,2022-02-20 13:46:00.000,23372.04,USD
f7252be6dfea4822b4f1e940aab3a187,ACC_F006C78ABB47,2022-03-20 12:02:00.000,22499.67,USD
d45a8de0464c47fbb2b51cdf78c58af4,ACC_F006C78ABB47,2022-04-17 10:02:00.000,24642.46,USD
34d82546faa641a2a34fff35e0e2d266,ACC_F006C78ABB47,2022-05-17 14:49:00.000,22761.48,USD
27f08057f7e340aca3a64a9c03037795,ACC_F006C78ABB47,2022-06-16 17:22:00.000,20349.59,USD
31e2479015354edba84dad5b32812cd2,ACC_F006C78ABB47,2022-07-18 10:35:00.000,21642.78,USD
1e14ba81a1c84146bbb517c56f5491d1,ACC_F006C78ABB47,2022-08-18 09:43:00.000,19953.65,USD
63d460453b1a4f1293537e74815bee6f,ACC_F006C78ABB47,2022-09-19 17:18:00.000,19707.79,USD
798ea10753d74480861f2c41cba06c00,ACC_F006C78ABB47,2022-10-20 10:31:00.000,20620.34,USD
421961b662bd49f7958b02325a71c1e7,ACC_F006C78ABB47,2022-11-21 12:35:00.000,22155.70,USD
3bacf33b389243d5a289e62bd4eb6adc,ACC_F006C78ABB47,2022-12-23 12:25:00.000,15385.84,USD
7cd17e6b67264cb0850d816bf21bbfc4,ACC_F006C78ABB47,2023-01-22 14:24:00.000,20232.03,USD
0ee6f06ef2384c02b4de44d4d73e7d32,ACC_F006C78ABB47,2023-02-20 16:32:00.000,14608.60,USD
f015fdfb8f4240829232f0eba706ffe5,ACC_F006C78ABB47,2023-03-20 14:48:00.000,22070.06,USD
d1fc30eb06b74a8abf4fd582bb2e4f9d,ACC_F006C78ABB47,2023-04-20 14:11:00.000,24328.83,USD
04ec6b8542b8406f86eb2cdc0cdb1a89,ACC_F006C78ABB47,2023-05-20 14:30:00.000,27073.25,USD
04f5572b8ca84060ac55356b56274123,ACC_F006C78ABB47,2023-06-17 16:24:00.000,19784.26,USD
ee22fc22c9cb42ad94b880507e85a369,ACC_F006C78ABB47,2023-07-17 14:08:00.000,21314.61,USD
801fbd3b1263439faa62707dff695928,ACC_F006C78ABB47,2023-08-17 10:15:00.000,19059.34,USD
d8ed400e56ec4b899f73dec343d25fcd,ACC_F006C78ABB47,2023-09-14 12:01:00.000,20383.64,USD
f4defc795c1d41a798d34ee3433a9669,ACC_F006C78ABB47,2023-10-15 10:10:00.000,26266.26,USD
22ac298c97da44fe9f8a9814f88ee118,ACC_F006C78ABB47,2023-11-12 15:56:00.000,22453.86,USD
ea7d6402083f43da97b1ff4e596a15b4,ACC_F006C78ABB47,2023-12-13 13:04:00.000,17188.29,USD
5bf8e7af97784134ac02a3a6a54dc720,ACC_F006C78ABB47,2024-01-11 11:47:00.000,20667.97,USD
7ecedb2f912647ea9f664113646dde66,ACC_F006C78ABB47,2024-02-10 16:13:00.000,14993.92,USD
34610a6ed5704489a277d1bc5094a388,ACC_F006C78ABB47,2024-03-10 11:52:00.000,20289.66,USD
0cda222feef04edc87c5aa71fc2a5757,ACC_F006C78ABB47,2024-04-08 15:21:00.000,23983.02,USD
21ac828d6a654e82bcff62832c25c27c,ACC_F006C78ABB47,2024-05-10 11:54:00.000,18672.88,USD
9531fcc2d5f341c9b5ec64ec80d16389,ACC_F006C78ABB47,2024-06-08 15:20:00.000,27380.85,USD
53aa673637ec4047bdb9ea3ee478ad30,ACC_F006C78ABB47,2024-07-08 13:56:00.000,26867.74,USD
45ca849e6dfd41b3a2a1873a2363baa5,ACC_F006C78ABB47,2024-08-09 13:45:00.000,22681.41,USD
5401116eb8fc4ad9b9c827be4c07744d,ACC_F006C78ABB47,2024-09-09 09:22:00.000,19555.94,USD
6c3fcaaa32a742d1ac4b375ae196c4da,ACC_F006C78ABB47,2024-10-11 11:57:00.000,27350.32,USD
94e85aba15414d199f14dc3ce5d48ec1,ACC_F006C78ABB47,2024-11-10 09:26:00.000,20914.81,USD
9aef59fbc7304e7cadb0dc3585685f30,ACC_F006C78ABB47,2024-12-08 14:30:00.000,19303.13,USD
968f53ec247a473481d36ced47195c02,ACC_F006C78ABB47,2025-01-06 11:52:00.000,35892.13,USD
16cf13c314b64e4890b3fda05588b725,ACC_F006C78ABB47,2025-02-07 14:21:00.000,30641.38,USD
8068c172c69d4903b27a3b1051b0e025,ACC_F006C78ABB47,2025-03-09 10:17:00.000,35423.93,USD
f574f972ff80422b987e0ba91c2f83d0,ACC_F006C78ABB47,2025-04-09 09:45:00.000,22287.42,USD
e38d0378004f4b918f21b4657dba94f9,ACC_F006C78ABB47,2025-04-10 00:00:00.000,31361.76,USD
9502a734dfa54acfb3655bc0352e8fc0,ACC_19A9840BBEBD,2024-01-01 06:14:04.351,79631.02,USD
8ec81fe0adea4635854dde592a33cbe8,ACC_19A9840BBEBD,2024-01-28 16:48:00.000,74674.12,USD
7b209d26699044c7a29129070fad166d,ACC_19A9840BBEBD,2024-02-25 14:11:00.000,78431.96,USD
5c168238118b45b8abe28e112c0dfeec,ACC_19A9840BBEBD,2024-03-27 13:53:00.000,82781.04,USD
56a9e97c16e34dc78baf72d0527c9c56,ACC_19A9840BBEBD,2024-04-26 11:54:00.000,79642.53,USD
6a26e56fe5ff43fa9bfa7c41bba91cde,ACC_19A9840BBEBD,2024-05-26 17:50:00.000,71800.72,USD
b17b567fccb64657bc4265d8e03a122d,ACC_19A9840BBEBD,2024-06-25 10:57:00.000,74646.51,USD
cebd031a751b4fe3b6a4bb65ed03c061,ACC_19A9840BBEBD,2024-07-23 16:58:00.000,74948.54,USD
191e8e591da84e53abe6429f6de5039b,ACC_19A9840BBEBD,2024-08-22 13:45:00.000,74478.17,USD
